"","year","sport","count","country","gdp","pop"
"1738",2012,"Hockey",16,"Australia",1543411012579.91,22742475
"1739",2012,"Rowing",13,"Australia",1543411012579.91,22742475
"1740",2012,"Sailing",8,"Australia",1543411012579.91,22742475
"1741",2012,"Triathlon",1,"Australia",1543411012579.91,22742475
"1742",2012,"Boxing",2,"Azerbaijan",69683935845.2138,9295784
"1743",2012,"Weightlifting",1,"Azerbaijan",69683935845.2138,9295784
"1744",2012,"Wrestling",7,"Azerbaijan",69683935845.2138,9295784
"1745",2012,"Athletics",4,"Bahamas",10720500000,372039
"1746",2012,"Judo",1,"Belgium",497884216568.867,11128246
"1747",2012,"Sailing",1,"Belgium",497884216568.867,11128246
"1748",2012,"Shooting",1,"Belgium",497884216568.867,11128246
"1749",2012,"Aquatics",2,"Belarus",65685102554.8759,9464495
"1750",2012,"Canoe",8,"Belarus",65685102554.8759,9464495
"1751",2012,"Gymnastics",7,"Belarus",65685102554.8759,9464495
"1752",2012,"Shooting",1,"Belarus",65685102554.8759,9464495
"1753",2012,"Tennis",3,"Belarus",65685102554.8759,9464495
"1754",2012,"Athletics",1,"Botswana",14686278707.4589,2089315
"1755",2012,"Aquatics",2,"Brazil",2465188674415.03,200560983
"1756",2012,"Boxing",3,"Brazil",2465188674415.03,200560983
"1757",2012,"Football",18,"Brazil",2465188674415.03,200560983
"1758",2012,"Gymnastics",1,"Brazil",2465188674415.03,200560983
"1759",2012,"Judo",4,"Brazil",2465188674415.03,200560983
"1760",2012,"Modern Pentathlon",1,"Brazil",2465188674415.03,200560983
"1761",2012,"Sailing",2,"Brazil",2465188674415.03,200560983
"1762",2012,"Volleyball",28,"Brazil",2465188674415.03,200560983
"1763",2012,"Athletics",1,"Bahrain",30749308510.6383,1300217
"1764",2012,"Boxing",1,"Bulgaria",53903022339.0276,7305888
"1765",2012,"Wrestling",1,"Bulgaria",53903022339.0276,7305888
"1766",2012,"Aquatics",7,"Canada",1824288757447.57,34750545
"1767",2012,"Athletics",1,"Canada",1824288757447.57,34750545
"1768",2012,"Canoe",3,"Canada",1824288757447.57,34750545
"1769",2012,"Cycling",3,"Canada",1824288757447.57,34750545
"1770",2012,"Football",20,"Canada",1824288757447.57,34750545
"1771",2012,"Gymnastics",1,"Canada",1824288757447.57,34750545
"1772",2012,"Judo",1,"Canada",1824288757447.57,34750545
"1773",2012,"Rowing",18,"Canada",1824288757447.57,34750545
"1774",2012,"Weightlifting",1,"Canada",1824288757447.57,34750545
"1775",2012,"Wrestling",2,"Canada",1824288757447.57,34750545
"1776",2012,"Aquatics",40,"China",8560547314679.28,1350695000
"1777",2012,"Archery",4,"China",8560547314679.28,1350695000
"1778",2012,"Athletics",9,"China",8560547314679.28,1350695000
"1779",2012,"Badminton",12,"China",8560547314679.28,1350695000
"1780",2012,"Boxing",3,"China",8560547314679.28,1350695000
"1781",2012,"Cycling",4,"China",8560547314679.28,1350695000
"1782",2012,"Fencing",6,"China",8560547314679.28,1350695000
"1783",2012,"Gymnastics",16,"China",8560547314679.28,1350695000
"1784",2012,"Judo",2,"China",8560547314679.28,1350695000
"1785",2012,"Modern Pentathlon",1,"China",8560547314679.28,1350695000
"1786",2012,"Rowing",2,"China",8560547314679.28,1350695000
"1787",2012,"Sailing",1,"China",8560547314679.28,1350695000
"1788",2012,"Shooting",7,"China",8560547314679.28,1350695000
"1789",2012,"Table Tennis",10,"China",8560547314679.28,1350695000
"1790",2012,"Taekwondo",3,"China",8560547314679.28,1350695000
"1791",2012,"Weightlifting",7,"China",8560547314679.28,1350695000
"1792",2012,"Wrestling",1,"China",8560547314679.28,1350695000
"1793",2012,"Weightlifting",1,"Cameroon",29104437355.0395,21082383
"1794",2012,"Athletics",1,"Colombia",369659700375.52,46881475
"1795",2012,"Cycling",3,"Colombia",369659700375.52,46881475
"1796",2012,"Judo",1,"Colombia",369659700375.52,46881475
"1797",2012,"Taekwondo",1,"Colombia",369659700375.52,46881475
"1798",2012,"Weightlifting",1,"Colombia",369659700375.52,46881475
"1799",2012,"Wrestling",1,"Colombia",369659700375.52,46881475
"1800",2012,"Aquatics",13,"Croatia",56565475274.7722,4267558
"1801",2012,"Athletics",1,"Croatia",56565475274.7722,4267558
"1802",2012,"Handball",15,"Croatia",56565475274.7722,4267558
"1803",2012,"Rowing",4,"Croatia",56565475274.7722,4267558
"1804",2012,"Shooting",1,"Croatia",56565475274.7722,4267558
"1805",2012,"Taekwondo",1,"Croatia",56565475274.7722,4267558
"1806",2012,"Athletics",3,"Cuba",7.3141e+10,11382146
"1807",2012,"Boxing",4,"Cuba",7.3141e+10,11382146
"1808",2012,"Judo",3,"Cuba",7.3141e+10,11382146
"1809",2012,"Shooting",1,"Cuba",7.3141e+10,11382146
"1810",2012,"Taekwondo",1,"Cuba",7.3141e+10,11382146
"1811",2012,"Weightlifting",1,"Cuba",7.3141e+10,11382146
"1812",2012,"Wrestling",2,"Cuba",7.3141e+10,11382146
"1813",2012,"Sailing",1,"Cyprus",25041372221.5084,1135062
"1814",2012,"Athletics",3,"Czech Republic",207376427020.815,10510785
"1815",2012,"Canoe",5,"Czech Republic",207376427020.815,10510785
"1816",2012,"Cycling",1,"Czech Republic",207376427020.815,10510785
"1817",2012,"Modern Pentathlon",1,"Czech Republic",207376427020.815,10510785
"1818",2012,"Rowing",2,"Czech Republic",207376427020.815,10510785
"1819",2012,"Shooting",1,"Czech Republic",207376427020.815,10510785
"1820",2012,"Tennis",2,"Czech Republic",207376427020.815,10510785
"1821",2012,"Badminton",4,"Denmark",327148899962.146,5591572
"1822",2012,"Cycling",1,"Denmark",327148899962.146,5591572
"1823",2012,"Rowing",7,"Denmark",327148899962.146,5591572
"1824",2012,"Sailing",3,"Denmark",327148899962.146,5591572
"1825",2012,"Shooting",1,"Denmark",327148899962.146,5591572
"1826",2012,"Athletics",2,"Dominican Republic",60657780260.6792,10154950
"1827",2012,"Fencing",1,"Egypt",279372758361.832,87813257
"1828",2012,"Weightlifting",2,"Egypt",279372758361.832,87813257
"1829",2012,"Wrestling",1,"Egypt",279372758361.832,87813257
"1830",2012,"Aquatics",26,"Spain",1336018949805.58,46773055
"1831",2012,"Basketball",12,"Spain",1336018949805.58,46773055
"1832",2012,"Canoe",3,"Spain",1336018949805.58,46773055
"1833",2012,"Handball",14,"Spain",1336018949805.58,46773055
"1834",2012,"Sailing",4,"Spain",1336018949805.58,46773055
"1835",2012,"Taekwondo",3,"Spain",1336018949805.58,46773055
"1836",2012,"Triathlon",1,"Spain",1336018949805.58,46773055
"1837",2012,"Weightlifting",1,"Spain",1336018949805.58,46773055
"1838",2012,"Wrestling",1,"Spain",1336018949805.58,46773055
"1839",2012,"Athletics",1,"Estonia",23043864510.0543,1322696
"1840",2012,"Wrestling",1,"Estonia",23043864510.0543,1322696
"1841",2012,"Athletics",7,"Ethiopia",43310721414.0829,92444183
"1842",2012,"Athletics",1,"Finland",256706466091.089,5413971
"1843",2012,"Sailing",4,"Finland",256706466091.089,5413971
"1844",2012,"Aquatics",21,"France",2683825225092.63,65659789
"1845",2012,"Athletics",6,"France",2683825225092.63,65659789
"1846",2012,"Basketball",12,"France",2683825225092.63,65659789
"1847",2012,"Canoe",2,"France",2683825225092.63,65659789
"1848",2012,"Cycling",6,"France",2683825225092.63,65659789
"1849",2012,"Gymnastics",1,"France",2683825225092.63,65659789
"1850",2012,"Handball",15,"France",2683825225092.63,65659789
"1851",2012,"Judo",7,"France",2683825225092.63,65659789
"1852",2012,"Rowing",2,"France",2683825225092.63,65659789
"1853",2012,"Sailing",1,"France",2683825225092.63,65659789
"1854",2012,"Shooting",2,"France",2683825225092.63,65659789
"1855",2012,"Taekwondo",2,"France",2683825225092.63,65659789
"1856",2012,"Tennis",4,"France",2683825225092.63,65659789
"1857",2012,"Wrestling",1,"France",2683825225092.63,65659789
"1858",2012,"Taekwondo",1,"Gabon",17171468468.5691,1756817
"1859",2012,"Aquatics",4,"United Kingdom",2662085168498.93,63700300
"1860",2012,"Athletics",6,"United Kingdom",2662085168498.93,63700300
"1861",2012,"Boxing",5,"United Kingdom",2662085168498.93,63700300
"1862",2012,"Canoe",7,"United Kingdom",2662085168498.93,63700300
"1863",2012,"Cycling",19,"United Kingdom",2662085168498.93,63700300
"1864",2012,"Equestrian",14,"United Kingdom",2662085168498.93,63700300
"1865",2012,"Gymnastics",8,"United Kingdom",2662085168498.93,63700300
"1866",2012,"Hockey",16,"United Kingdom",2662085168498.93,63700300
"1867",2012,"Judo",2,"United Kingdom",2662085168498.93,63700300
"1868",2012,"Modern Pentathlon",1,"United Kingdom",2662085168498.93,63700300
"1869",2012,"Rowing",28,"United Kingdom",2662085168498.93,63700300
"1870",2012,"Sailing",8,"United Kingdom",2662085168498.93,63700300
"1871",2012,"Shooting",1,"United Kingdom",2662085168498.93,63700300
"1872",2012,"Taekwondo",2,"United Kingdom",2662085168498.93,63700300
"1873",2012,"Tennis",3,"United Kingdom",2662085168498.93,63700300
"1874",2012,"Triathlon",2,"United Kingdom",2662085168498.93,63700300
"1875",2012,"Judo",1,"Georgia",15846474595.773,3825000
"1876",2012,"Wrestling",6,"Georgia",15846474595.773,3825000
"1877",2012,"Aquatics",1,"Germany",3543983909148.01,80425823
"1878",2012,"Athletics",8,"Germany",3543983909148.01,80425823
"1879",2012,"Canoe",14,"Germany",3543983909148.01,80425823
"1880",2012,"Cycling",9,"Germany",3543983909148.01,80425823
"1881",2012,"Equestrian",10,"Germany",3543983909148.01,80425823
"1882",2012,"Fencing",5,"Germany",3543983909148.01,80425823
"1883",2012,"Gymnastics",3,"Germany",3543983909148.01,80425823
"1884",2012,"Hockey",16,"Germany",3543983909148.01,80425823
"1885",2012,"Judo",4,"Germany",3543983909148.01,80425823
"1886",2012,"Rowing",17,"Germany",3543983909148.01,80425823
"1887",2012,"Table Tennis",4,"Germany",3543983909148.01,80425823
"1888",2012,"Taekwondo",1,"Germany",3543983909148.01,80425823
"1889",2012,"Volleyball",2,"Germany",3543983909148.01,80425823
"1890",2012,"Judo",1,"Greece",245670666639.047,11045011
"1891",2012,"Rowing",2,"Greece",245670666639.047,11045011
"1892",2012,"Athletics",1,"Grenada",799882148.148148,105481
"1893",2012,"Athletics",1,"Guatemala",50388454861.1111,15271056
"1894",2012,"Cycling",1,"Hong Kong",262629441493.476,7150100
"1895",2012,"Aquatics",3,"Hungary",127856647107.82,9920362
"1896",2012,"Athletics",1,"Hungary",127856647107.82,9920362
"1897",2012,"Canoe",14,"Hungary",127856647107.82,9920362
"1898",2012,"Fencing",1,"Hungary",127856647107.82,9920362
"1899",2012,"Gymnastics",1,"Hungary",127856647107.82,9920362
"1900",2012,"Judo",2,"Hungary",127856647107.82,9920362
"1901",2012,"Modern Pentathlon",1,"Hungary",127856647107.82,9920362
"1902",2012,"Wrestling",3,"Hungary",127856647107.82,9920362
"1903",2012,"Weightlifting",3,"Indonesia",917869910105.749,248883232
"1904",2012,"Badminton",1,"India",1827637859136.23,1263065852
"1905",2012,"Boxing",1,"India",1827637859136.23,1263065852
"1906",2012,"Shooting",2,"India",1827637859136.23,1263065852
"1907",2012,"Wrestling",2,"India",1827637859136.23,1263065852
"1908",2012,"Athletics",1,"Iran",598853401276.104,76453574
"1909",2012,"Taekwondo",1,"Iran",598853401276.104,76453574
"1910",2012,"Weightlifting",5,"Iran",598853401276.104,76453574
"1911",2012,"Wrestling",6,"Iran",598853401276.104,76453574
"1912",2012,"Athletics",1,"Ireland",225571853194.348,4599533
"1913",2012,"Boxing",4,"Ireland",225571853194.348,4599533
"1914",2012,"Equestrian",1,"Ireland",225571853194.348,4599533
"1915",2012,"Aquatics",14,"Italy",2072823157059.76,59539717
"1916",2012,"Archery",3,"Italy",2072823157059.76,59539717
"1917",2012,"Athletics",1,"Italy",2072823157059.76,59539717
"1918",2012,"Boxing",3,"Italy",2072823157059.76,59539717
"1919",2012,"Canoe",1,"Italy",2072823157059.76,59539717
"1920",2012,"Cycling",1,"Italy",2072823157059.76,59539717
"1921",2012,"Fencing",16,"Italy",2072823157059.76,59539717
"1922",2012,"Gymnastics",7,"Italy",2072823157059.76,59539717
"1923",2012,"Judo",1,"Italy",2072823157059.76,59539717
"1924",2012,"Rowing",2,"Italy",2072823157059.76,59539717
"1925",2012,"Shooting",5,"Italy",2072823157059.76,59539717
"1926",2012,"Taekwondo",2,"Italy",2072823157059.76,59539717
"1927",2012,"Volleyball",12,"Italy",2072823157059.76,59539717
"1928",2012,"Athletics",25,"Jamaica",14800165406.7733,2840992
"1929",2012,"Aquatics",17,"Japan",6203213121334.12,127629000
"1930",2012,"Archery",4,"Japan",6203213121334.12,127629000
"1931",2012,"Athletics",1,"Japan",6203213121334.12,127629000
"1932",2012,"Badminton",2,"Japan",6203213121334.12,127629000
"1933",2012,"Boxing",2,"Japan",6203213121334.12,127629000
"1934",2012,"Fencing",4,"Japan",6203213121334.12,127629000
"1935",2012,"Football",18,"Japan",6203213121334.12,127629000
"1936",2012,"Gymnastics",7,"Japan",6203213121334.12,127629000
"1937",2012,"Judo",7,"Japan",6203213121334.12,127629000
"1938",2012,"Table Tennis",3,"Japan",6203213121334.12,127629000
"1939",2012,"Volleyball",12,"Japan",6203213121334.12,127629000
"1940",2012,"Weightlifting",1,"Japan",6203213121334.12,127629000
"1941",2012,"Wrestling",6,"Japan",6203213121334.12,127629000
"1942",2012,"Athletics",1,"Kazakhstan",207998568865.789,16792089
"1943",2012,"Boxing",4,"Kazakhstan",207998568865.789,16792089
"1944",2012,"Cycling",1,"Kazakhstan",207998568865.789,16792089
"1945",2012,"Weightlifting",1,"Kazakhstan",207998568865.789,16792089
"1946",2012,"Wrestling",3,"Kazakhstan",207998568865.789,16792089
"1947",2012,"Athletics",12,"Kenya",50334699324.2604,43646629
"1948",2012,"Aquatics",2,"South Korea",1222807284485.31,50199853
"1949",2012,"Archery",8,"South Korea",1222807284485.31,50199853
"1950",2012,"Badminton",2,"South Korea",1222807284485.31,50199853
"1951",2012,"Boxing",1,"South Korea",1222807284485.31,50199853
"1952",2012,"Fencing",15,"South Korea",1222807284485.31,50199853
"1953",2012,"Football",18,"South Korea",1222807284485.31,50199853
"1954",2012,"Gymnastics",1,"South Korea",1222807284485.31,50199853
"1955",2012,"Judo",3,"South Korea",1222807284485.31,50199853
"1956",2012,"Shooting",5,"South Korea",1222807284485.31,50199853
"1957",2012,"Table Tennis",3,"South Korea",1222807284485.31,50199853
"1958",2012,"Taekwondo",2,"South Korea",1222807284485.31,50199853
"1959",2012,"Weightlifting",2,"South Korea",1222807284485.31,50199853
"1960",2012,"Wrestling",1,"South Korea",1222807284485.31,50199853
"1961",2012,"Equestrian",4,"Saudi Arabia",735974843360,29086357
"1962",2012,"Shooting",1,"Kuwait",174070025008.932,3395556
"1963",2012,"Cycling",1,"Latvia",28119996053.2511,2034319
"1964",2012,"Volleyball",2,"Latvia",28119996053.2511,2034319
"1965",2012,"Aquatics",1,"Lithuania",42848195256.2142,2987773
"1966",2012,"Boxing",1,"Lithuania",42848195256.2142,2987773
"1967",2012,"Canoe",1,"Lithuania",42848195256.2142,2987773
"1968",2012,"Modern Pentathlon",1,"Lithuania",42848195256.2142,2987773
"1969",2012,"Wrestling",1,"Lithuania",42848195256.2142,2987773
"1970",2012,"Athletics",1,"Morocco",98266306615.3632,33333789
"1971",2012,"Aquatics",1,"Malaysia",314443149443.149,29170456
"1972",2012,"Badminton",1,"Malaysia",314443149443.149,29170456
"1973",2012,"Aquatics",5,"Mexico",1201090018603.59,120828307
"1974",2012,"Archery",2,"Mexico",1201090018603.59,120828307
"1975",2012,"Football",18,"Mexico",1201090018603.59,120828307
"1976",2012,"Taekwondo",1,"Mexico",1201090018603.59,120828307
"1977",2012,"Boxing",2,"Mongolia",12292770631.1967,2814226
"1978",2012,"Judo",2,"Mongolia",12292770631.1967,2814226
"1979",2012,"Wrestling",1,"Mongolia",12292770631.1967,2814226
"1980",2012,"Handball",14,"Montenegro",4087724527.81704,620601
"1981",2012,"Aquatics",8,"Netherlands",828946812396.788,16754962
"1982",2012,"Cycling",3,"Netherlands",828946812396.788,16754962
"1983",2012,"Equestrian",9,"Netherlands",828946812396.788,16754962
"1984",2012,"Gymnastics",1,"Netherlands",828946812396.788,16754962
"1985",2012,"Hockey",33,"Netherlands",828946812396.788,16754962
"1986",2012,"Judo",2,"Netherlands",828946812396.788,16754962
"1987",2012,"Rowing",9,"Netherlands",828946812396.788,16754962
"1988",2012,"Sailing",4,"Netherlands",828946812396.788,16754962
"1989",2012,"Canoe",1,"Norway",510229136226.902,5018573
"1990",2012,"Cycling",1,"Norway",510229136226.902,5018573
"1991",2012,"Fencing",1,"Norway",510229136226.902,5018573
"1992",2012,"Handball",14,"Norway",510229136226.902,5018573
"1993",2012,"Athletics",1,"New Zealand",176192886551.397,4408100
"1994",2012,"Canoe",1,"New Zealand",176192886551.397,4408100
"1995",2012,"Cycling",6,"New Zealand",176192886551.397,4408100
"1996",2012,"Equestrian",5,"New Zealand",176192886551.397,4408100
"1997",2012,"Rowing",9,"New Zealand",176192886551.397,4408100
"1998",2012,"Sailing",4,"New Zealand",176192886551.397,4408100
"1999",2012,"Athletics",2,"Poland",500360816827.883,38063164
"2000",2012,"Canoe",2,"Poland",500360816827.883,38063164
"2001",2012,"Rowing",2,"Poland",500360816827.883,38063164
"2002",2012,"Sailing",2,"Poland",500360816827.883,38063164
"2003",2012,"Shooting",1,"Poland",500360816827.883,38063164
"2004",2012,"Weightlifting",2,"Poland",500360816827.883,38063164
"2005",2012,"Wrestling",1,"Poland",500360816827.883,38063164
"2006",2012,"Canoe",2,"Portugal",216368178659.447,10514844
"2007",2012,"Judo",1,"North Korea",NA,24854034
"2008",2012,"Weightlifting",4,"North Korea",NA,24854034
"2009",2012,"Wrestling",1,"North Korea",NA,24854034
"2010",2012,"Athletics",1,"Puerto Rico",101564800000,3634488
"2011",2012,"Wrestling",1,"Puerto Rico",101564800000,3634488
"2012",2012,"Athletics",1,"Qatar",186833516483.516,2109568
"2013",2012,"Shooting",1,"Qatar",186833516483.516,2109568
"2014",2012,"Fencing",4,"Romania",171664638717.49,20058035
"2015",2012,"Gymnastics",7,"Romania",171664638717.49,20058035
"2016",2012,"Judo",2,"Romania",171664638717.49,20058035
"2017",2012,"Shooting",1,"Romania",171664638717.49,20058035
"2018",2012,"Weightlifting",2,"Romania",171664638717.49,20058035
"2019",2012,"Aquatics",3,"South Africa",396332702639.496,52998213
"2020",2012,"Athletics",1,"South Africa",396332702639.496,52998213
"2021",2012,"Canoe",1,"South Africa",396332702639.496,52998213
"2022",2012,"Rowing",4,"South Africa",396332702639.496,52998213
"2023",2012,"Aquatics",23,"Russia",2210256976945.38,143201676
"2024",2012,"Athletics",17,"Russia",2210256976945.38,143201676
"2025",2012,"Badminton",2,"Russia",2210256976945.38,143201676
"2026",2012,"Basketball",12,"Russia",2210256976945.38,143201676
"2027",2012,"Boxing",6,"Russia",2210256976945.38,143201676
"2028",2012,"Canoe",5,"Russia",2210256976945.38,143201676
"2029",2012,"Cycling",2,"Russia",2210256976945.38,143201676
"2030",2012,"Fencing",6,"Russia",2210256976945.38,143201676
"2031",2012,"Gymnastics",21,"Russia",2210256976945.38,143201676
"2032",2012,"Judo",5,"Russia",2210256976945.38,143201676
"2033",2012,"Shooting",1,"Russia",2210256976945.38,143201676
"2034",2012,"Taekwondo",2,"Russia",2210256976945.38,143201676
"2035",2012,"Tennis",3,"Russia",2210256976945.38,143201676
"2036",2012,"Volleyball",12,"Russia",2210256976945.38,143201676
"2037",2012,"Weightlifting",3,"Russia",2210256976945.38,143201676
"2038",2012,"Wrestling",10,"Russia",2210256976945.38,143201676
"2039",2012,"Table Tennis",4,"Singapore",290673681683.604,5312437
"2040",2012,"Athletics",1,"Slovenia",46352802765.5763,2057159
"2041",2012,"Judo",1,"Slovenia",46352802765.5763,2057159
"2042",2012,"Rowing",2,"Slovenia",46352802765.5763,2057159
"2043",2012,"Shooting",1,"Slovenia",46352802765.5763,2057159
"2044",2012,"Aquatics",13,"Serbia",40742313861.1374,7199077
"2045",2012,"Shooting",2,"Serbia",40742313861.1374,7199077
"2046",2012,"Taekwondo",1,"Serbia",40742313861.1374,7199077
"2047",2012,"Cycling",1,"Switzerland",668043614122.87,7996861
"2048",2012,"Equestrian",1,"Switzerland",668043614122.87,7996861
"2049",2012,"Tennis",1,"Switzerland",668043614122.87,7996861
"2050",2012,"Triathlon",1,"Switzerland",668043614122.87,7996861
"2051",2012,"Canoe",3,"Slovakia",93413992955.8972,5407579
"2052",2012,"Shooting",2,"Slovakia",93413992955.8972,5407579
"2053",2012,"Equestrian",1,"Sweden",543880647757.404,9519374
"2054",2012,"Handball",15,"Sweden",543880647757.404,9519374
"2055",2012,"Sailing",3,"Sweden",543880647757.404,9519374
"2056",2012,"Shooting",1,"Sweden",543880647757.404,9519374
"2057",2012,"Triathlon",1,"Sweden",543880647757.404,9519374
"2058",2012,"Wrestling",2,"Sweden",543880647757.404,9519374
"2059",2012,"Boxing",1,"Thailand",397558094269.877,67843979
"2060",2012,"Taekwondo",1,"Thailand",397558094269.877,67843979
"2061",2012,"Weightlifting",2,"Thailand",397558094269.877,67843979
"2062",2012,"Boxing",1,"Tajikistan",7633049792.09321,7995062
"2063",2012,"Taekwondo",1,"Taiwan",NA,NA
"2064",2012,"Weightlifting",1,"Taiwan",NA,NA
"2065",2012,"Athletics",10,"Trinidad and Tobago",25622915889.0133,1341588
"2066",2012,"Aquatics",2,"Tunisia",45044112939.3687,10886668
"2067",2012,"Athletics",1,"Tunisia",45044112939.3687,10886668
"2068",2012,"Athletics",1,"Turkey",873982246102.45,74569867
"2069",2012,"Taekwondo",2,"Turkey",873982246102.45,74569867
"2070",2012,"Wrestling",1,"Turkey",873982246102.45,74569867
"2071",2012,"Athletics",1,"Uganda",23114293018.5101,36306796
"2072",2012,"Athletics",5,"Ukraine",175781379051.433,45593300
"2073",2012,"Boxing",5,"Ukraine",175781379051.433,45593300
"2074",2012,"Canoe",3,"Ukraine",175781379051.433,45593300
"2075",2012,"Fencing",2,"Ukraine",175781379051.433,45593300
"2076",2012,"Gymnastics",1,"Ukraine",175781379051.433,45593300
"2077",2012,"Rowing",4,"Ukraine",175781379051.433,45593300
"2078",2012,"Shooting",2,"Ukraine",175781379051.433,45593300
"2079",2012,"Weightlifting",2,"Ukraine",175781379051.433,45593300
"2080",2012,"Wrestling",1,"Ukraine",175781379051.433,45593300
"2081",2012,"Aquatics",88,"United States",1.6155255e+13,313993272
"2082",2012,"Archery",3,"United States",1.6155255e+13,313993272
"2083",2012,"Athletics",42,"United States",1.6155255e+13,313993272
"2084",2012,"Basketball",24,"United States",1.6155255e+13,313993272
"2085",2012,"Boxing",2,"United States",1.6155255e+13,313993272
"2086",2012,"Cycling",7,"United States",1.6155255e+13,313993272
"2087",2012,"Fencing",4,"United States",1.6155255e+13,313993272
"2088",2012,"Football",18,"United States",1.6155255e+13,313993272
"2089",2012,"Gymnastics",10,"United States",1.6155255e+13,313993272
"2090",2012,"Judo",2,"United States",1.6155255e+13,313993272
"2091",2012,"Rowing",17,"United States",1.6155255e+13,313993272
"2092",2012,"Shooting",4,"United States",1.6155255e+13,313993272
"2093",2012,"Taekwondo",2,"United States",1.6155255e+13,313993272
"2094",2012,"Tennis",7,"United States",1.6155255e+13,313993272
"2095",2012,"Volleyball",16,"United States",1.6155255e+13,313993272
"2096",2012,"Wrestling",4,"United States",1.6155255e+13,313993272
"2097",2012,"Boxing",1,"Uzbekistan",51821573338.1312,29774500
"2098",2012,"Judo",1,"Uzbekistan",51821573338.1312,29774500
"2099",2012,"Wrestling",1,"Uzbekistan",51821573338.1312,29774500
"2100",2012,"Fencing",1,"Venezuela",381286237847.667,29893080
